bl_part_id,weight,source
3626pb1479,0.54,ITEMID
973pb2207c01,1.25,ITEMID
973pb2207,0.82,ITEMID
52031pb099,3.3,ITEMID
85984pb105,0.34,ITEMID
42060pb36,5.25,ITEMID
42061pb36,5.25,ITEMID
4162pb135,1.06,ITEMID
50860pb05,2.69,ITEMID
50860c11pb05,8.1,ITEMID
76044stk01b,0.2,ITEMID
14769pb087,0.33,ITEMID
42049stk01b,1.18,ITEMID
24932,1.18,ALTITEMID
24148pb01,3.1,ITEMID
24148pb02,3.1,ITEMID
87994pb02,0.2,ITEMID
41119stk01a,0.96,ITEMID
23986,0.68,ITEMID
116013,0.68,ALTITEMID
87621pb03,3.1,ITEMID
2335pb143,0.62,ITEMID
11055pb143,0.62,ALTITEMID
24066pb01,1.46,ITEMID
24086,1.07,ITEMID
37997,1.07,ALTITEMID
13269pb002,3.4,ITEMID
41750pb022,3.63,ITEMID
41749pb022,3.63,ITEMID
45301pb038,9.0,ITEMID
6925pb01,14.0,ITEMID
6925pb02,14.0,ITEMID
6925pb03,14.0,ITEMID
6925pb04,14.0,ITEMID
6879pb03,5.0,ITEMID
6910pb02,11.0,ITEMID
6962pb03,11.0,ITEMID
6962pb04,11.0,ITEMID
4162pb136,1.06,ITEMID
57909bpb01L,1.75,ITEMID
57909bpb01R,1.75,ITEMID
48933pb020,2.0,ITEMID
2335pb144,0.63,ITEMID
60581pb056L,2.32,ITEMID
60581pb056R,2.32,ITEMID
18605c01pb24,3.67,ITEMID
18603c03pb24,3.67,ALTITEMID
41135stk01a,1.17,ITEMID
25481,1.17,ALTITEMID
25642,0.09,ITEMID
2571pb10,5.2,ITEMID
59349pb099L,5.7,ITEMID
59349pb099R,5.7,ITEMID
59349pb100R,5.7,ITEMID
59349pb100L,5.7,ITEMID
24166pb03,2.3,ITEMID
24077,0.39,ITEMID
38998,0.39,ALTITEMID
24085,0.88,ITEMID
76750,0.88,ALTITEMID
18836pb02,0.42,ITEMID
24084,0.38,ITEMID
61484pb011,6.43,ITEMID
11203pb016,0.62,ITEMID
6910pb01,11.0,ITEMID
89801pb05,1.8,ITEMID
18605c01pb23,3.67,ITEMID
18603c03pb23,3.67,ALTITEMID
BA048pb01,3.88,ITEMID
18605c01pb41,3.67,ITEMID
18603c03pb41,3.67,ALTITEMID
21269,0.75,ITEMID
18605c01pb10,3.67,ITEMID
18603c03pb10,3.67,ALTITEMID
18605c01pb11,3.67,ITEMID
18603c03pb11,3.67,ALTITEMID
75140stk01b,3.45,ITEMID
18605c01pb04,3.67,ITEMID
18603c03pb04,3.67,ALTITEMID
973pb2209c01,1.57,ITEMID
973pb2209,0.82,ITEMID
24074,0.39,ITEMID
24076pb01,3.12,ITEMID
3626pb1480,0.55,ITEMID
24088,0.91,ITEMID
973pb2210c01,1.25,ITEMID
973pb2210,0.82,ITEMID
970c00pb0485,1.18,ITEMID
10907pb01,0.58,ITEMID
973pb2211c01,1.25,ITEMID
973pb2211,0.82,ITEMID
10908pb10,0.3,ITEMID
3626pb1481,0.55,ITEMID
24071pb01,0.7,ITEMID
973pb2212c01,1.25,ITEMID
973pb2212,0.82,ITEMID
973pb2208c01,1.25,ITEMID
973pb2208,0.82,ITEMID
981982pb064,0.24,ITEMID
982pb064,0.12,ITEMID
981pb064,0.12,ITEMID
970cf00pb01,1.38,ITEMID
970c00pb0490,1.18,ITEMID
970c00pb0488,1.18,ITEMID
11097pb01,0.77,ITEMID
3070pb094,0.13,ITEMID
3070bpb094,0.13,ALTITEMID
3069pb0443,0.25,ITEMID
3069bpb0443,0.25,ALTITEMID
970c00pb0489,1.18,ITEMID
3626pb1482,0.55,ITEMID
3626cpb1482,0.55,ALTITEMID
88475pb1482,0.55,ALTITEMID
973pb2213c01,1.25,ITEMID
973pb2213,0.82,ITEMID
21970pb01,0.89,ITEMID
3626pb1483,0.55,ITEMID
3626pb1484,0.55,ITEMID
3626pb1485,0.55,ITEMID
970c00pb0487,1.18,ITEMID
973pb2214c01,1.25,ITEMID
973pb2214,0.82,ITEMID
973pb2215c01,1.25,ITEMID
973pb2215,0.82,ITEMID
970c03pb30,1.27,ITEMID
24072,0.7,ITEMID
86229,0.7,ALTITEMID
981982pb065,0.24,ITEMID
981982pb066,0.24,ITEMID
981pb065,0.12,ITEMID
982pb065,0.12,ITEMID
981pb066,0.12,ITEMID
982pb066,0.12,ITEMID
98130pb02,0.85,ITEMID
24014,0.7,ITEMID
973pb2216,0.82,ITEMID
973pb2216c01,1.25,ITEMID
970c00pb0491,1.18,ITEMID
52031pb100,3.3,ITEMID
3069pb0444,0.3,ITEMID
3069bpb0444,0.3,ALTITEMID
87079pb0262,0.9,ITEMID
87079pb0263,0.9,ITEMID
92593pb026,0.65,ITEMID
85984pb106,0.35,ITEMID
15210pb012,0.5,ITEMID
52031pb101,3.3,ITEMID
88930pb061,1.36,ITEMID
30350bpb035,0.99,ITEMID
973pb1696c02,1.25,ITEMID
981982pb067,0.25,ITEMID
982pb067,0.12,ITEMID
981pb067,0.12,ITEMID
3626pb1487,0.55,ITEMID
3626pb1486,0.54,ITEMID
23851,0.21,ITEMID
34825,0.21,ALTITEMID
23947pb01,0.68,ITEMID
35546pb01,0.68,ALTITEMID
64808pb02,1.43,ITEMID
18605c01pb26,3.67,ITEMID
18603c03pb26,3.67,ALTITEMID
15210pb013,0.65,ITEMID
85984pb107,0.35,ITEMID
87079pb0264,0.9,ITEMID
62698pb07,0.72,ITEMID
60616pb018,2.9,ITEMID
23861,0.81,ITEMID
28683,0.81,ALTITEMID
22385pb007,0.6,ITEMID
22385pb008,0.6,ITEMID
22385pb009,0.6,ITEMID
22385pb010,0.6,ITEMID
22385pb011,0.6,ITEMID
22385pb012,0.6,ITEMID
22385pb013,0.6,ITEMID
22385pb014,0.6,ITEMID
22385pb015,0.6,ITEMID
973pb2217c01,1.25,ITEMID
973pb2217,0.82,ITEMID
973pb2218c01,1.25,ITEMID
973pb2218,0.82,ITEMID
973pb2219c01,1.25,ITEMID
973pb2219,0.82,ITEMID
970c120pb08,1.18,ITEMID
3626pb1489,0.55,ITEMID
3626pb1488,0.55,ITEMID
3626cpb1488,0.55,ALTITEMID
88475pb1488,0.55,ALTITEMID
4066pb579,8.0,ITEMID
76371pb018,8.0,ALTITEMID
4066pb578,8.0,ITEMID
76371pb017,8.0,ALTITEMID
87421pb032,3.7,ITEMID
13459pb003,1.61,ITEMID
3069pb0445,0.3,ITEMID
3069bpb0445,0.3,ALTITEMID
30350bpb036,0.99,ITEMID
64681pb018,4.0,ITEMID
64393pb018,4.0,ITEMID
64681pb019,4.0,ITEMID
64393pb019,4.0,ITEMID
44350pb021,6.0,ITEMID
44350pb022,6.5,ITEMID
44351pb021,6.0,ITEMID
44351pb022,6.5,ITEMID
47713pb06,1.6,ITEMID
47712pb06,1.6,ITEMID
24068pb01,3.13,ITEMID
3626pb1490,0.55,ITEMID
973pb2220c01,1.25,ITEMID
973pb2220,0.82,ITEMID
11265pb03,0.78,ITEMID
3626pb1491,0.55,ITEMID
11260pb03,0.95,ITEMID
11597pb01L,0.41,ITEMID
11597pb01R,0.41,ITEMID
973pb2221c01,1.25,ITEMID
973pb2221,0.82,ITEMID
970c00pb0492,1.18,ITEMID
24073,0.34,ITEMID
3074,0.34,ALTITEMID
3626pb1492,0.55,ITEMID
973pb2222c01,1.25,ITEMID
973pb2222,0.82,ITEMID
970c00pb0493,1.18,ITEMID
23850pb01,0.4,ITEMID
3626pb1493,0.54,ITEMID
973pb2223c01,1.25,ITEMID
973pb2223,0.82,ITEMID
973pb2224c01,1.25,ITEMID
973pb2224,0.82,ITEMID
973pb2225c01,1.25,ITEMID
973pb2225,0.82,ITEMID
3626pb1494,0.55,ITEMID
973pb2226c01,1.25,ITEMID
973pb2226,0.82,ITEMID
970c00pb0494,1.18,ITEMID
3626pb1495,0.55,ITEMID
3626cpb1495,0.55,ALTITEMID
88475pb1495,0.55,ALTITEMID
973pb2227c01,1.25,ITEMID
973pb2227,0.82,ITEMID
981982pb068,0.25,ITEMID
981pb068,0.12,ITEMID
982pb068,0.12,ITEMID
970c01pb39,1.18,ITEMID
970c00pb0495,1.18,ITEMID
973pb2228c01,1.25,ITEMID
973pb2228,0.82,ITEMID
981982pb069,0.25,ITEMID
982pb069,0.12,ITEMID
981pb069,0.12,ITEMID
3626pb1496,0.55,ITEMID
13788,0.7,ITEMID
3626pb1497,0.55,ITEMID
973pb2229c01,1.25,ITEMID
973pb2229,0.82,ITEMID
24087,1.02,ITEMID
86647,1.02,ALTITEMID
970c00pb0496,1.18,ITEMID
93217pb02,0.49,ITEMID
61071pb010,2.9,ITEMID
61070pb010,2.9,ITEMID
32524pb019,1.8,ITEMID
64683pb020,3.2,ITEMID
64391pb020,3.2,ITEMID
64683pb021,3.2,ITEMID
64391pb021,3.2,ITEMID
970c00pb0497,1.18,ITEMID
973pb2230c01,1.25,ITEMID
973pb2230,0.82,ITEMID
90370,0.15,ITEMID
18740,0.15,ALTITEMID
3626pb1501,0.55,ITEMID
973pb2231c01,1.25,ITEMID
973pb2231,0.82,ITEMID
981982pb071,0.25,ITEMID
982pb071,0.12,ITEMID
981pb071,0.12,ITEMID
30126pb03,0.15,ITEMID
3626pb1499,0.55,ITEMID
973pb2232c01,1.25,ITEMID
973pb2232,0.82,ITEMID
981982pb070,0.25,ITEMID
982pb070,0.12,ITEMID
981pb070,0.12,ITEMID
970c00pb0498,1.18,ITEMID
3626pb1500,0.55,ITEMID
973pb2233c01,1.25,ITEMID
973pb2233,0.82,ITEMID
970c00pb0499,1.18,ITEMID
20926c00pb0499,1.18,ALTITEMID
20932c00pb0499,1.18,ALTITEMID
22385pb017,0.6,ITEMID
22385pb016,0.6,ITEMID
22385pb018,0.6,ITEMID
22385pb019,0.6,ITEMID
23860,0.28,ITEMID
14769pb088,0.33,ITEMID
14769pb089,0.33,ITEMID
3070pb095,0.16,ITEMID
3070bpb095,0.16,ALTITEMID
3069pb0446,0.26,ITEMID
3069bpb0446,0.26,ALTITEMID
22407,0.5,ITEMID
30292pb025,2.64,ITEMID
24093pb004,0.57,ITEMID
24375,0.1,ITEMID
64683pb022,3.2,ITEMID
64391pb022,3.2,ITEMID
18945pb001,8.5,ITEMID
18945pb002R,8.5,ITEMID
18945pb002L,8.5,ITEMID
18945pb003L,8.5,ITEMID
18945pb003R,8.5,ITEMID
44352pb20,4.1,ITEMID
44352pb21,4.1,ITEMID
44352pb22,4.1,ITEMID
44353pb20,4.1,ITEMID
44353pb21,4.1,ITEMID
44353pb22,4.1,ITEMID
4162pb109R,1.07,ITEMID
6636pb126L,0.83,ITEMID
6636pb126R,0.83,ITEMID
99012pb05,1.6,ITEMID
40166stk01,0.6,ITEMID
25806,0.6,ALTITEMID
64681pb020,4.0,ITEMID
64393pb020,4.0,ITEMID
15458pb002R,7.0,ITEMID
15458pb002L,7.0,ITEMID
3626pb1498,0.55,ITEMID
3626cpb1498,0.55,ALTITEMID
88475pb1498,0.55,ALTITEMID
41103stk01b,0.5,ITEMID
21226,0.5,ALTITEMID
75093stk01b,2.1,ITEMID
75918stk01b,0.8,ITEMID
21371,0.8,ALTITEMID
70315stk01,1.4,ITEMID
24061,1.4,ALTITEMID
41142stk01,0.5,ITEMID
3626pb1502,0.55,ITEMID
62531pb020R,7.0,ITEMID
62531pb020L,7.0,ITEMID
22400,0.45,ITEMID
29344,0.45,ALTITEMID
41114stk01b,0.2,ITEMID
22402,1.6,ITEMID
42026stk01b,1.4,ITEMID
16898,1.4,ALTITEMID
60035stk01b,1.0,ITEMID
41056stk01b,1.6,ITEMID
17325,1.6,ALTITEMID
75052stk01b,0.9,ITEMID
17624,0.9,ALTITEMID
75051stk01b,1.1,ITEMID
70132stk01b,1.2,ITEMID
16335,1.2,ALTITEMID
70750stk01b,2.3,ITEMID
19569,2.3,ALTITEMID
70748stk01b,1.1,ITEMID
19565,1.1,ALTITEMID
60095stk01b,2.1,ITEMID
20805,2.1,ALTITEMID
75038stk01b,1.8,ITEMID
17992,1.8,ALTITEMID
3941pb15,1.25,ITEMID
22385pb020,0.6,ITEMID
22385pb021,0.6,ITEMID
22385pb022,0.6,ITEMID
50967pb005R,1.75,ITEMID
3626pb1503,0.54,ITEMID
50947pb024R,0.7,ITEMID
50947pb024L,0.7,ITEMID
22411,0.36,ITEMID
4162pb137R,1.06,ITEMID
4162pb137L,1.06,ITEMID
15068pb052,0.57,ITEMID
70603stk01a,0.68,ITEMID
multipls17,0.79,ITEMID
24724,0.79,ALTITEMID
70317stk01,3.0,ITEMID
970c00pb0500,1.18,ITEMID
24108pb01,1.13,ITEMID
bb0045c04,40.0,ITEMID
22385pb023,0.6,ITEMID
22385pb024,0.6,ITEMID
22385pb025,0.6,ITEMID
970c00pb0501,1.18,ITEMID
973pb2234c01,1.25,ITEMID
973pb2234,0.82,ITEMID
973pb2235c01,1.25,ITEMID
973pb2235,0.82,ITEMID
970c00pb0502,1.18,ITEMID
3626pb1504,0.54,ITEMID
22380,0.53,ITEMID
44126pb035L,2.55,ITEMID
22394,0.3,ITEMID
Mx1021Apb154,0.15,ITEMID
Mx1021Apb155,0.15,ITEMID
Mx1021Apb156,0.15,ITEMID
Mx1021Apb157,0.15,ITEMID
Mx1021Apb158,0.15,ITEMID
Mx1021Apb159,0.15,ITEMID
Mx1021Apb160,0.15,ITEMID
Mx1021Apb161,0.15,ITEMID
Mx1021Apb162,0.15,ITEMID
Mx1021Apb163,0.15,ITEMID
Mx1021Apb164,0.15,ITEMID
Mx1021Apb165,0.15,ITEMID
Mx1021Apb133,0.15,ITEMID
Mx1021Apb166,0.15,ITEMID
Mx1021Apb134,0.15,ITEMID
Mx1021Apb135,0.15,ITEMID
Mx1041Apb13,0.28,ITEMID
Mx1041Apb14,0.28,ITEMID
Mx1051pb17,0.37,ITEMID
Mx1051pb18,0.37,ITEMID
Mx1051pb19,0.37,ITEMID
3069pb0447,0.26,ITEMID
3069bpb0447,0.26,ALTITEMID
21980,34.0,ITEMID
20844,9.23,ITEMID
19071c01,35.9,ITEMID
3626pb1505,0.54,ITEMID
970c05pb14,1.18,ITEMID
973pb2236c01,1.25,ITEMID
973pb2236,0.82,ITEMID
3070pb096,0.16,ITEMID
3070bpb096,0.16,ALTITEMID
970c86pb22,1.18,ITEMID
973pb2237c01,1.25,ITEMID
973pb2237,0.82,ITEMID
3626pb1506,0.54,ITEMID
3626cpb1506,0.54,ALTITEMID
52031pb102,3.3,ITEMID
6239pb054,2.4,ITEMID
981982pb072,0.25,ITEMID
981pb072,0.12,ITEMID
982pb072,0.12,ITEMID
4865pb060R,0.48,ITEMID
4865pb060L,0.48,ITEMID
30413pb049R,1.05,ITEMID
30413pb049L,1.05,ITEMID
87079pb0265R,0.9,ITEMID
22385pb026,0.6,ITEMID
87079pb0265L,0.9,ITEMID
22385pb027,0.6,ITEMID
22385pb028,0.6,ITEMID
6636pb127,0.75,ITEMID
6636pb128,0.75,ITEMID
92593pb027,0.65,ITEMID
3069pb0448,0.3,ITEMID
3069bpb0448,0.3,ALTITEMID
3626pb1507,0.55,ITEMID
70327stk01b,0.86,ITEMID
26268,0.86,ALTITEMID
22385pb029,0.6,ITEMID
970c00pb0503,1.18,ITEMID
973pb2238c01,1.25,ITEMID
973pb2238,0.82,ITEMID
973pb2239,0.82,ITEMID
973pb2239c01,1.25,ITEMID
3626pb1508,0.55,ITEMID
3626pb1509,0.55,ITEMID
22393,0.27,ITEMID
22483,2.76,ITEMID
35372,2.76,ALTITEMID
22392,0.28,ITEMID
24078,0.66,ITEMID
93062c02,0.31,ITEMID
3070pb097,0.16,ITEMID
3070bpb097,0.16,ALTITEMID
2655c04,0.68,ITEMID
3626pb1510,0.54,ITEMID
24097pb01,1.38,ITEMID
75140stk01a,3.45,ITEMID
973pb2240c01,1.25,ITEMID
973pb2240,0.82,ITEMID
973pb2241c01,1.25,ITEMID
973pb2241,0.82,ITEMID
970c05pb15,1.18,ITEMID
970c85pb14,1.18,ITEMID
3626pb1511,0.55,ITEMID
3626pb1512,0.55,ITEMID
970c115pb003,1.18,ITEMID
970c05pb16,1.18,ITEMID
973pb2242c01,1.25,ITEMID
973pb2242,0.82,ITEMID
54701c02pb01,55.4,ITEMID
54702c02pb01,55.4,ALTITEMID
54703c02pb01,55.4,ALTITEMID
3626pb1513,0.55,ITEMID
973pb2243c01,1.25,ITEMID
973pb2243,0.82,ITEMID
970c00pb0504,1.18,ITEMID
2431pb0407,0.58,ITEMID
45677pb093,2.67,ITEMID
48933pb021L,2.0,ITEMID
48933pb021R,2.0,ITEMID
970c16pb05,1.18,ITEMID
70815stk01b,2.5,ITEMID
17607,2.5,ALTITEMID
2340pb057,1.64,ITEMID
11203pb017,0.62,ITEMID
11203pb018,0.62,ITEMID
63864pb040,0.39,ITEMID
24246,0.13,ITEMID
35398,0.13,ALTITEMID
35399,0.13,ALTITEMID
3960pb036,1.33,ITEMID
14769pb090,0.33,ITEMID
24219pb01,1.0,ITEMID
973pb2244c01,1.25,ITEMID
973pb2244,0.82,ITEMID
973pb2245c01,1.25,ITEMID
973pb2245,0.82,ITEMID
98138pb039,0.12,ITEMID
23984,0.45,ITEMID
981982pb073,0.25,ITEMID
981pb073,0.12,ITEMID
982pb073,0.12,ITEMID
60050stk01b,1.5,ITEMID
3069pb0449R,0.3,ITEMID
3069bpb0449R,0.3,ALTITEMID
3069pb0449L,0.3,ITEMID
3069bpb0449L,0.3,ALTITEMID
30361cpb031R,2.06,ITEMID
30361pb031R,2.06,ALTITEMID
30361cpb031L,2.06,ITEMID
30361pb031L,2.06,ALTITEMID
87552pb029,1.05,ITEMID
87552pb030,1.05,ITEMID
93606pb047,1.4,ITEMID
973pb2249c01,1.25,ITEMID
22385pb030,0.6,ITEMID
44661pb023R,0.82,ITEMID
44661pb023L,0.82,ITEMID
6259pb026R,4.0,ITEMID
6259pb026L,4.0,ITEMID
87544pb030,1.22,ITEMID
15627pb009,5.9,ITEMID
24055,7.9,ITEMID
65348,7.9,ALTITEMID
98835pb016,2.5,ITEMID
973pb1329c02,1.25,ITEMID
981pb074,0.12,ITEMID
982pb074,0.12,ITEMID
981982pb074,0.24,ITEMID
11293pb005,6.67,ITEMID
87552pb031,1.05,ITEMID
4868bpb011R,3.32,ITEMID
4868bpb011L,3.32,ITEMID
57906pb012,3.0,ITEMID
15068pb053,0.57,ITEMID
15535pb02,0.32,ITEMID
23985,0.53,ITEMID
50747pb14,7.3,ITEMID
3010pb191,1.64,ITEMID
15491,0.49,ITEMID
98138pb040,0.11,ITEMID
98138pb041,0.11,ITEMID
70756stk01b,0.5,ITEMID
19576,0.5,ALTITEMID
75037stk01b,0.4,ITEMID
76052stk01b,4.84,ITEMID
26424,4.84,ALTITEMID
57906pb013,3.0,ITEMID
60116stk01,1.3,ITEMID
24491,1.3,ALTITEMID
15403c02,1.08,ITEMID
30261pb026,0.4,ITEMID
30261pb027,0.4,ITEMID
61287pb005,0.95,ITEMID
61287pb006,0.95,ITEMID
14769pb091,0.33,ITEMID
14769pb092,0.33,ITEMID
973pb2246c01,1.25,ITEMID
973pb2246,0.82,ITEMID
973pb2247,0.82,ITEMID
973pb2247c01,1.25,ITEMID
973pb2248c01,1.25,ITEMID
973pb2248,0.82,ITEMID
973pb2250c01,1.25,ITEMID
973pb2250,0.82,ITEMID
973pb2251,0.82,ITEMID
973pb2251c01,1.25,ITEMID
973pb2252c01,1.25,ITEMID
973pb2252,0.82,ITEMID
973pb2253,0.82,ITEMID
973pb2253c01,1.25,ITEMID
973pb2254c01,1.25,ITEMID
973pb2254,0.82,ITEMID
970c55pb11,1.18,ITEMID
970c00pb0505,1.18,ITEMID
981pb075,0.12,ITEMID
970c00pb0506,1.18,ITEMID
18987pb01,0.6,ITEMID
973pb2255c01,1.25,ITEMID
973pb2255,0.82,ITEMID
20592pb02,1.03,ITEMID
3626pb1514,0.54,ITEMID
25511,0.12,ITEMID
3069pb0450,0.25,ITEMID
3069bpb0450,0.25,ALTITEMID
3069pb0451,0.25,ITEMID
3069bpb0451,0.25,ALTITEMID
3069pb0452,0.25,ITEMID
3069bpb0452,0.25,ALTITEMID
3069pb0453,0.25,ITEMID
3069bpb0453,0.25,ALTITEMID
3069pb0454,0.25,ITEMID
3069bpb0454,0.25,ALTITEMID
3069pb0455,0.25,ITEMID
3069bpb0455,0.25,ALTITEMID
87079pb0266,0.9,ITEMID
87079pb0267,0.9,ITEMID
87079pb0268,0.9,ITEMID
87079pb0269,0.9,ITEMID
30413pb050,1.05,ITEMID
30165pb01,1.0,ITEMID
6183pb01,2.43,ITEMID
6239pb055,2.4,ITEMID
90498pb05R,14.6,ITEMID
90498pb05L,14.6,ITEMID
3003pb089,1.2,ITEMID
30145pb015,3.75,ITEMID
30145pb016,3.75,ITEMID
85984pb108R,0.35,ITEMID
85984pb108L,0.35,ITEMID
85984pb109,0.35,ITEMID
85984pb110,0.35,ITEMID
85984pb111,0.35,ITEMID
85984pb112,0.35,ITEMID
85984pb113,0.35,ITEMID
3678bpb089,2.1,ITEMID
3678bpb090,2.1,ITEMID
3626pb1515,0.55,ITEMID
3626pb1516,0.55,ITEMID
3626pb1517,0.55,ITEMID
3626pb1518,0.55,ITEMID
3626pb1519,0.55,ITEMID
3626pb1520,0.55,ITEMID
970c86pb23,1.18,ITEMID
3626pb1521,0.54,ITEMID
973pb2256c01,1.25,ITEMID
973pb2256,0.82,ITEMID
973pb2249,0.82,ITEMID
98388pb05,1.1,ITEMID
19532pb02,1.8,ITEMID
41122stk01b,0.6,ITEMID
25770,0.6,ALTITEMID
14769pb093,0.33,ITEMID
26090pb02,1.6,ITEMID
24130,3.3,ITEMID
34820,3.3,ALTITEMID
24132,3.2,ITEMID
24130c01,6.5,ITEMID
24151,2.8,ITEMID
24326,2.2,ITEMID
76065stk01a,0.23,ITEMID
970c05pb17,1.18,ITEMID
2454pb101,3.5,ITEMID
2454pb102,3.5,ITEMID
3626pb1522,0.54,ITEMID
85984pb114,0.34,ITEMID
85984pb115,0.34,ITEMID
98834pb07,0.93,ITEMID
3062pb046,0.3,ITEMID
3062bpb046,0.3,ALTITEMID
15571pb01,0.34,ITEMID
10245stk01b,0.75,ITEMID
17785,0.75,ALTITEMID
6205pb004R,11.77,ITEMID
6205pb004L,11.77,ITEMID
6205pb005R,11.77,ITEMID
6205pb005L,11.77,ITEMID
30350bpb037,0.99,ITEMID
24593pb01,2.46,ITEMID
93273pb053,0.5,ITEMID
63864pb041,0.4,ITEMID
85941pb006,4.1,ITEMID
3069pb0456,0.3,ITEMID
3069bpb0456,0.3,ALTITEMID
87079pb0270,0.9,ITEMID
64453pb009,5.25,ITEMID
14769pb094,0.33,ITEMID
14769pb095,0.33,ITEMID
14769pb096,0.33,ITEMID
14769pb097,0.33,ITEMID
14769pb098,0.33,ITEMID
98138pb042,0.11,ITEMID
35381pb042,0.11,ALTITEMID
24299,0.44,ITEMID
24307,0.44,ITEMID
24201,0.36,ITEMID
BA049pb01,0.67,ITEMID
BA049pb02,0.67,ITEMID
75060stk01b,4.0,ITEMID
24204,1.62,ITEMID
5156,1.62,ALTITEMID
65041,1.62,ALTITEMID
54094pb04,18.66,ITEMID
61487pb07,5.1,ITEMID
54092c02pb01,31.2,ITEMID
60616pb019,2.8,ITEMID
3068pb0954,0.49,ITEMID
3068bpb0954,0.49,ALTITEMID
3068pb0955,0.49,ITEMID
3068bpb0955,0.49,ALTITEMID
87079pb0278,0.9,ITEMID
87079pb0279,0.9,ITEMID
87079pb0277,0.9,ITEMID
87079pb0276,0.9,ITEMID
87079pb0275,0.9,ITEMID
87552pb032,1.05,ITEMID
85984pb411,0.35,ITEMID
3001pb111,2.32,ITEMID
3001pb112,2.32,ITEMID
98288pb001,3.0,ITEMID
30099pb001,2.56,ITEMID
22425,0.89,ITEMID
973pb2257c01,1.25,ITEMID
973pb2257,0.82,ITEMID
973pb2258c01,1.25,ITEMID
973pb2258,0.82,ITEMID
973pb2259c01,1.25,ITEMID
973pb2259,0.82,ITEMID
970c00pb0507,1.18,ITEMID
970c85pb15,1.18,ITEMID
3626pb1523,0.54,ITEMID
92250c00pb12,1.11,ITEMID
FTGpb085c01,0.55,ITEMID
75875stk01,1.89,ITEMID
24762,1.89,ALTITEMID
75874stk01b,2.11,ITEMID
24759,2.11,ALTITEMID
75870stk01,1.5,ITEMID
75871stk01b,1.2,ITEMID
60112stk01b,1.3,ITEMID
24520,1.3,ALTITEMID
87079pb0271,0.9,ITEMID
3037pb043,1.97,ITEMID
6636pb129,0.75,ITEMID
6636pb130,0.75,ITEMID
Mx1042pb52,0.43,ITEMID
Mx1032Bpb001,0.41,ITEMID
Mx1022Apb221,0.25,ITEMID
Mx1022Apb220,0.25,ITEMID
Mx1032Bpb002,0.41,ITEMID
Mx1011Apb122,0.09,ITEMID
Mx1011Apb123,0.09,ITEMID
Mx1011Apb124,0.09,ITEMID
973pb2260,0.82,ITEMID
973pb2261,0.82,ITEMID
973pb2261c01,1.25,ITEMID
973pb2260c01,1.25,ITEMID
3298pb067R,1.25,ITEMID
3298pb067L,1.25,ITEMID
92262pb002,0.94,ITEMID
92263pb002,0.94,ITEMID
15068pb054R,0.57,ITEMID
15068pb054L,0.57,ITEMID
3245cpb039R,1.5,ITEMID
3245cpb039L,1.5,ITEMID
2431pb0408,0.58,ITEMID
59349pb101,5.7,ITEMID
4286pb024R,1.0,ITEMID
4286pb024L,1.0,ITEMID
70316stk01a,0.83,ITEMID
98138pb043,0.11,ITEMID
60097stk02b,1.6,ITEMID
21915,1.6,ALTITEMID
85984pb116R,0.34,ITEMID
85984pb116L,0.34,ITEMID
85984pb117,0.34,ITEMID
60097stk03b,0.6,ITEMID
21918,0.6,ALTITEMID
3069pb0460,0.3,ITEMID
3069bpb0460,0.3,ALTITEMID
3069pb0459,0.3,ITEMID
3069bpb0459,0.3,ALTITEMID
3069pb0458,0.3,ITEMID
3069bpb0458,0.3,ALTITEMID
3069pb0457,0.3,ITEMID
3069bpb0457,0.3,ALTITEMID
22385pb032,0.6,ITEMID
22385pb033,0.6,ITEMID
22385pb031,0.6,ITEMID
24093pb005,0.57,ITEMID
24301pb01,4.8,ITEMID
973pb2262,0.82,ITEMID
973pb2262c01,1.25,ITEMID
85970pb013R,2.2,ITEMID
85970pb013L,2.2,ITEMID
3069pb0461L,0.3,ITEMID
3069bpb0461L,0.3,ALTITEMID
3069pb0461R,0.3,ITEMID
3069bpb0461R,0.3,ALTITEMID
3069pb0463,0.26,ITEMID
3069bpb0463,0.26,ALTITEMID
15068pb055,0.57,ITEMID
93606pb048,1.4,ITEMID
93606pb049L,1.4,ITEMID
93606pb049R,1.4,ITEMID
11477pb023R,0.25,ITEMID
11477pb023L,0.25,ITEMID
87079pb0272,0.9,ITEMID
93273pb054,0.5,ITEMID
3069pb0462,0.3,ITEMID
3069bpb0462,0.3,ALTITEMID
6953pb11,7.0,ITEMID
970c00pb0508,1.18,ITEMID
973pb2263c01,1.25,ITEMID
973pb2263,0.82,ITEMID
3626pb1524,0.54,ITEMID
76050stk01b,0.96,ITEMID
26150,0.96,ALTITEMID
973pb2264c01,1.25,ITEMID
973pb2264,0.82,ITEMID
13792,0.67,ITEMID
11289pb004,4.0,ITEMID
93606pb050,1.4,ITEMID
85984pb040R,0.34,ITEMID
85984pb118,0.34,ITEMID
6636pb131,0.75,ITEMID
63864pb042L,0.4,ITEMID
63864pb042R,0.4,ITEMID
2431pb0332L,0.58,ITEMID
41747pb064,2.48,ITEMID
41748pb064,2.48,ITEMID
64782pb014R,8.8,ITEMID
64782pb014L,8.8,ITEMID
64782pb015L,8.8,ITEMID
64782pb015R,8.8,ITEMID
64782pb016L,8.8,ITEMID
64782pb016R,8.8,ITEMID
6180pb084L,2.95,ITEMID
